itemString,itemName,stackSize,quantity,price,otherPlayer,player,time,source
i:33823,Bloodfin Catfish,20,20,8,Merchant,Jarlbalgruf,1654013025,Vendor
i:33823,Bloodfin Catfish,18,18,8,Merchant,Jarlbalgruf,1654013025,Vendor
i:33211,?,1,1,33146,Merchant,Anyaaknees,1654038458,Vendor
i:24508,Elemental Fragment,1,1,1185,Merchant,Anyaaknees,1654041831,Vendor
i:24511,Primordial Essence,1,1,1325,Merchant,Anyaaknees,1654041831,Vendor
i:25411,?,2,2,1325,Merchant,Anyaaknees,1654041832,Vendor
i:25413,?,20,40,1185,Merchant,Anyaaknees,1654041833,Vendor
i:25382,?,1,1,9432,Merchant,Anyaaknees,1654041835,Vendor
i:25415,?,3,3,1325,Merchant,Anyaaknees,1654041835,Vendor
i:25409,Resilient Tail Hair,9,9,1185,Merchant,Anyaaknees,1654041836,Vendor
i:25405,?,1,1,14176,Merchant,Anyaaknees,1654041836,Vendor
i:25708,Thick Clefthoof Leather,14,14,750,Merchant,Anyaaknees,1654041837,Vendor
i:25375,?,1,1,9185,Merchant,Anyaaknees,1654041840,Vendor
i:25413,?,3,3,1185,Merchant,Anyaaknees,1654041841,Vendor
i:25351,?,1,1,6974,Merchant,Anyaaknees,1654041843,Vendor
i:29529,Drums of Battle,1,1,5000,Merchant,Onissan,1654042528,Vendor
i:25362,?,1,1,7081,Merchant,Onissan,1654046855,Vendor
i:27857,?,1,1,280,Merchant,Onissan,1654046855,Vendor
i:24511,Primordial Essence,6,6,1325,Merchant,Onissan,1654046856,Vendor
i:24508,Elemental Fragment,3,3,1185,Merchant,Onissan,1654046860,Vendor
i:24508,Elemental Fragment,20,20,1185,Merchant,Onissan,1654046901,Vendor
i:24508,Elemental Fragment,9,18,1185,Merchant,Onissan,1654050546,Vendor
i:24508,Elemental Fragment,20,80,1185,Merchant,Onissan,1654050546,Vendor
i:25360,?,1,1,4685,Merchant,Onissan,1654050546,Vendor
i:27854,Smoked Talbuk Venison,3,3,280,Merchant,Onissan,1654050546,Vendor
i:24511,Primordial Essence,19,19,1325,Merchant,Onissan,1654050551,Vendor
i:22829,Super Healing Potion,3,3,5000,Merchant,Onissan,1654050553,Vendor
i:7078,Essence of Fire,2,2,400,Merchant,Onissan,1654050558,Vendor
i:25399,?,1,1,18490,Merchant,Onissan,1654050562,Vendor
i:34608,?,1,1,139999,Merchant,Onissan,1654052831,Vendor
i:24511,Primordial Essence,1,1,1325,Merchant,Onissan,1654052832,Vendor
i:25432,?,1,1,1325,Merchant,Onissan,1654052833,Vendor
i:33824,Crescent-Tail Skullfish,2,4,25150,Banxia,Jarlbalgruf,1654041272,Auction
i:33825,Skullfish Soup,2,10,28025,Imrik,Jarlbalgruf,1654044420,Auction
i:33825,Skullfish Soup,2,8,28025,Tirasleen,Jarlbalgruf,1654048066,Auction
i:33825,Skullfish Soup,2,18,28025,Josaren,Jarlbalgruf,1654049308,Auction
i:29535,Nethercobra Leg Armor,1,1,1710000,Biggityboy,Jarlbalgruf,1654055586,Auction
i:22540,Formula: Enchant Shield - Shield Block,1,1,3800000,Janko,Jarlbalgruf,1654057226,Auction
i:30034,Belt of the Guardian,1,1,4370000,Nurelmhudis,Jarlbalgruf,1654059800,Auction
i:29535,Nethercobra Leg Armor,1,1,1710000,Rumhammer,Jarlbalgruf,1654065953,Auction
i:25417,?,1,1,870,Merchant,Onissan,1654129914,Vendor
i:19441,Huge Venom Sac,1,1,1500,Merchant,Onissan,1654129915,Vendor
i:1074,?,2,2,491,Merchant,Onissan,1654129915,Vendor
i:25430,?,1,1,1185,Merchant,Onissan,1654129919,Vendor
i:27855,Mag'har Grainbread,1,1,280,Merchant,Onissan,1654129921,Vendor
i:4585,Dripping Spider Mandible,5,5,583,Merchant,Onissan,1654129921,Vendor
i:25802,Dreadfang Venom Sac,5,5,1500,Merchant,Onissan,1654129923,Vendor
i:34616,?,1,1,124570,Merchant,Onissan,1654129929,Vendor
i:1074,?,5,35,491,Merchant,Onissan,1654134214,Vendor
i:4585,Dripping Spider Mandible,5,75,583,Merchant,Onissan,1654134214,Vendor
i:24577,?,1,1,5520,Merchant,Onissan,1654134215,Vendor
i:25372,?,1,1,8436,Merchant,Onissan,1654134215,Vendor
i:1074,?,4,4,491,Merchant,Onissan,1654134216,Vendor
i:25417,?,4,4,870,Merchant,Onissan,1654134216,Vendor
i:27933,?,1,1,990,Merchant,Onissan,1654134217,Vendor
i:4585,Dripping Spider Mandible,4,4,583,Merchant,Onissan,1654134227,Vendor
i:25802,Dreadfang Venom Sac,48,48,1500,Merchant,Onissan,1654134237,Vendor
i:21881,Netherweb Spider Silk,1,10,45125,Dummest,Jarlbalgruf,1654148019,Auction
i:30812,?,15,15,1185,Merchant,Anyaaknees,1654196336,Vendor
i:30812,?,20,20,1185,Merchant,Anyaaknees,1654196336,Vendor
i:30813,?,1,1,1325,Merchant,Anyaaknees,1654196341,Vendor
i:25418,Razor Sharp Fang,1,1,1185,Merchant,Anyaaknees,1654196342,Vendor
i:25358,?,1,1,4650,Merchant,Anyaaknees,1654196343,Vendor
i:30813,?,5,5,1325,Merchant,Anyaaknees,1654196343,Vendor
i:30813,?,5,55,1325,Merchant,Anyaaknees,1654207631,Vendor
i:25418,Razor Sharp Fang,3,3,1185,Merchant,Anyaaknees,1654207631,Vendor
i:25649,Knothide Leather Scraps,3,3,250,Merchant,Anyaaknees,1654207635,Vendor
i:25649,Knothide Leather Scraps,20,40,250,Merchant,Anyaaknees,1654207636,Vendor
i:30812,?,20,200,1185,Merchant,Anyaaknees,1654207637,Vendor
i:25401,?,1,1,18626,Merchant,Anyaaknees,1654207655,Vendor
i:25403,?,1,1,18765,Merchant,Anyaaknees,1654207655,Vendor
i:25390,?,1,1,10460,Merchant,Anyaaknees,1654207666,Vendor
i:25375,?,1,1,9185,Merchant,Anyaaknees,1654207671,Vendor
i:25400,?,1,1,23197,Merchant,Anyaaknees,1654207703,Vendor
i:30812,?,2,2,1185,Merchant,Anyaaknees,1654207706,Vendor
i:25394,?,1,1,10609,Merchant,Anyaaknees,1654207708,Vendor
i:30813,?,4,4,1325,Merchant,Anyaaknees,1654207717,Vendor
i:21881,Netherweb Spider Silk,1,6,40850,Redsbags,Jarlbalgruf,1654192855,Auction
i:33185,Adamantite Weapon Chain,1,1,475000,Lkp,Jarlbalgruf,1654197173,Auction
i:22446,Greater Planar Essence,1,1,85025,Norad,Jarlbalgruf,1654209444,Auction
i:22446,Greater Planar Essence,1,3,85025,Wemeos,Jarlbalgruf,1654209615,Auction
i:22446,Greater Planar Essence,1,2,85025,Ichwill,Jarlbalgruf,1654209954,Auction
i:22446,Greater Planar Essence,1,3,85025,Zannthia,Jarlbalgruf,1654209989,Auction
i:22446,Greater Planar Essence,1,1,85025,Goldspam,Jarlbalgruf,1654210245,Auction
i:23448,Felsteel Bar,1,4,87400,Harderbigboi,Jarlbalgruf,1654210443,Auction
i:23448,Felsteel Bar,1,2,87400,Anootira,Jarlbalgruf,1654211602,Auction
i:33185,Adamantite Weapon Chain,1,1,475000,Vinprot,Jarlbalgruf,1654212337,Auction
i:24508,Elemental Fragment,20,80,1185,Merchant,Onissan,1654220843,Vendor
i:25403,?,1,1,18765,Merchant,Onissan,1654220844,Vendor
i:25345,?,1,1,5729,Merchant,Onissan,1654220845,Vendor
i:25390,?,1,1,10460,Merchant,Onissan,1654220845,Vendor
i:30815,?,1,1,1325,Merchant,Onissan,1654220846,Vendor
i:25363,?,1,1,9733,Merchant,Onissan,1654220848,Vendor
i:25347,?,1,1,5926,Merchant,Onissan,1654220848,Vendor
i:24508,Elemental Fragment,1,1,1185,Merchant,Onissan,1654220855,Vendor
i:25397,?,1,1,18352,Merchant,Onissan,1654220856,Vendor
i:24511,Primordial Essence,18,18,1325,Merchant,Onissan,1654220857,Vendor
i:23448,Felsteel Bar,1,4,87400,Zerxs,Jarlbalgruf,1654228789,Auction
i:23530,Felsteel Shield Spike,1,1,1045000,Billiegates,Jarlbalgruf,1654239902,Auction
i:29535,Nethercobra Leg Armor,1,2,1615000,Trashvendor,Jarlbalgruf,1654288387,Auction
i:29799,?,2,2,1185,Merchant,Onissan,1654307151,Vendor
i:25421,Gnarled Claw,3,3,1325,Merchant,Onissan,1654307151,Vendor
i:22829,Super Healing Potion,1,1,5000,Merchant,Onissan,1654307151,Vendor
i:24508,Elemental Fragment,1,1,1185,Merchant,Onissan,1654311372,Vendor
i:25374,?,1,1,6075,Merchant,Onissan,1654311373,Vendor
i:17056,Light Feather,1,1,7,Merchant,Onissan,1654311377,Vendor
i:25345,?,1,1,5729,Merchant,Onissan,1654387392,Vendor
i:25361,?,1,1,4703,Merchant,Onissan,1654387392,Vendor
i:34604,?,1,1,118908,Merchant,Onissan,1654387396,Vendor
i:24511,Primordial Essence,1,1,1325,Merchant,Onissan,1654387403,Vendor
i:30034,Belt of the Guardian,1,1,4275000,Tharein,Jarlbalgruf,1654385315,Auction
i:25802,Dreadfang Venom Sac,1,1,1500,Merchant,Jarlbalgruf,1654472939,Vendor
i:25412,?,4,4,870,Merchant,Onissan,1654474747,Vendor
i:25415,?,11,11,1325,Merchant,Onissan,1654474747,Vendor
i:25414,?,2,2,990,Merchant,Onissan,1654474748,Vendor
i:24508,Elemental Fragment,1,1,1185,Merchant,Onissan,1654474748,Vendor
i:25413,?,13,13,1185,Merchant,Onissan,1654474750,Vendor
i:24511,Primordial Essence,5,5,1325,Merchant,Onissan,1654474751,Vendor
i:25413,?,20,20,1185,Merchant,Onissan,1654474751,Vendor
i:25404,?,1,1,23540,Merchant,Onissan,1654474751,Vendor
i:24508,Elemental Fragment,20,20,1185,Merchant,Onissan,1654474753,Vendor
i:24508,Elemental Fragment,3,3,1185,Merchant,Onissan,1654475124,Vendor
i:24511,Primordial Essence,1,1,1325,Merchant,Onissan,1654475126,Vendor
i:1074,?,3,3,491,Merchant,Onissan,1654476305,Vendor
i:4585,Dripping Spider Mandible,5,5,583,Merchant,Onissan,1654476305,Vendor
i:25802,Dreadfang Venom Sac,5,5,1500,Merchant,Onissan,1654476306,Vendor
i:25417,?,2,2,870,Merchant,Onissan,1654476306,Vendor
i:25420,?,1,1,990,Merchant,Onissan,1654476307,Vendor
i:4585,Dripping Spider Mandible,2,2,583,Merchant,Onissan,1654476307,Vendor
i:23530,Felsteel Shield Spike,1,1,1330000,Starpop,Jarlbalgruf,1654474102,Auction
i:22445,Arcane Dust,20,60,5130,Silentk,Jarlbalgruf,1654475566,Auction
i:29535,Nethercobra Leg Armor,1,1,1795500,Saimerober,Jarlbalgruf,1654480962,Auction
i:3997,?,1,2,7929,Merchant,Onissan,1654618939,Vendor
i:1074,?,2,2,491,Merchant,Onissan,1654618941,Vendor
i:7972,Ichor of Undeath,2,2,400,Merchant,Onissan,1654618943,Vendor
i:10285,Shadow Silk,1,1,1000,Merchant,Onissan,1654618949,Vendor
i:4791,Enchanted Water,12,12,133,Merchant,Onissan,1654618951,Vendor
i:8766,Morning Glory Dew,2,2,200,Merchant,Onissan,1654618953,Vendor
i:13446,Major Healing Potion,1,1,1000,Merchant,Onissan,1654618954,Vendor
i:8948,Dried King Bolete,3,3,200,Merchant,Onissan,1654618955,Vendor
i:6530,Nightcrawlers,2,2,25,Merchant,Onissan,1654618958,Vendor
i:4607,Delicious Cave Mold,7,7,50,Merchant,Onissan,1654620942,Vendor
i:4608,Raw Black Truffle,10,10,100,Merchant,Onissan,1654620947,Vendor
i:11018,Un'Goro Soil,17,17,146,Merchant,Onissan,1654620950,Vendor
i:4606,Spongy Morel,5,5,25,Merchant,Onissan,1654620951,Vendor
i:4585,Dripping Spider Mandible,5,125,583,Merchant,Onissan,1654626204,Vendor
i:1074,?,5,35,491,Merchant,Onissan,1654626204,Vendor
i:1074,?,2,2,491,Merchant,Onissan,1654626210,Vendor
i:24578,?,1,1,3693,Merchant,Onissan,1654626210,Vendor
i:25355,?,1,1,9432,Merchant,Onissan,1654626211,Vendor
i:25339,?,1,2,5199,Merchant,Onissan,1654626213,Vendor
i:25434,Fractured Carapace,4,4,870,Merchant,Onissan,1654626215,Vendor
i:25338,?,1,1,6906,Merchant,Onissan,1654626217,Vendor
i:29553,?,1,1,870,Merchant,Onissan,1654626218,Vendor
i:25400,?,1,1,23197,Merchant,Onissan,1654626221,Vendor
i:25353,?,1,1,4683,Merchant,Onissan,1654626224,Vendor
i:25417,?,2,2,870,Merchant,Onissan,1654626229,Vendor
i:25382,?,1,1,9432,Merchant,Onissan,1654626237,Vendor
i:25420,?,1,1,990,Merchant,Onissan,1654626239,Vendor
i:25370,?,1,1,5559,Merchant,Onissan,1654626240,Vendor
i:25371,?,1,1,11158,Merchant,Onissan,1654626242,Vendor
i:25802,Dreadfang Venom Sac,55,55,1500,Merchant,Onissan,1654626267,Vendor
i:7080,Essence of Water,1,1,4750,Furiouswrath,Jarlbalgruf,1654635909,Auction
i:24508,Elemental Fragment,14,14,1185,Merchant,Onissan,1654646130,Vendor
i:24511,Primordial Essence,3,3,1325,Merchant,Onissan,1654646130,Vendor
i:25377,?,1,1,8337,Merchant,Onissan,1654646133,Vendor
i:24477,Jaggal Clam Meat,3,3,100,Merchant,Onissan,1654646133,Vendor
i:17057,Shiny Fish Scales,2,2,7,Merchant,Onissan,1654646135,Vendor
i:25430,?,1,1,1185,Merchant,Onissan,1654650843,Vendor
i:27854,Smoked Talbuk Venison,1,1,280,Merchant,Onissan,1654650843,Vendor
i:24508,Elemental Fragment,12,12,1185,Merchant,Onissan,1654650849,Vendor
i:25397,?,1,1,18352,Merchant,Onissan,1654650850,Vendor
i:30814,?,1,1,1185,Merchant,Onissan,1654650850,Vendor
i:25404,?,1,1,23540,Merchant,Onissan,1654650851,Vendor
i:24511,Primordial Essence,7,7,1325,Merchant,Onissan,1654650851,Vendor
i:24508,Elemental Fragment,20,40,1185,Merchant,Onissan,1654650853,Vendor
i:21877,Netherweave Cloth,7,7,800,Merchant,Onissan,1654650854,Vendor
i:17057,Shiny Fish Scales,1,1,7,Merchant,Onissan,1654650862,Vendor
i:25403,?,1,1,18765,Merchant,Onissan,1654652929,Vendor
i:24508,Elemental Fragment,6,6,1185,Merchant,Onissan,1654652931,Vendor
i:24511,Primordial Essence,10,10,1325,Merchant,Onissan,1654652932,Vendor
i:24508,Elemental Fragment,20,20,1185,Merchant,Onissan,1654652932,Vendor
i:25401,?,1,1,18626,Merchant,Onissan,1654652938,Vendor
i:14046,Runecloth Bag,1,1,19000,Narook,Jarlbalgruf,1654644726,Auction
i:25426,Brilliant Feather,4,4,1185,Merchant,Jarlbalgruf,1654653271,Vendor
i:9360,Cuergo's Gold,1,1,400,Merchant,Jarlbalgruf,1654653274,Vendor
i:9260,Volatile Rum,1,1,400,Merchant,Jarlbalgruf,1654653277,Vendor
i:27516,Enormous Barbed Gill Trout,1,1,500,Merchant,Jarlbalgruf,1654653283,Vendor
i:32752,?,1,2,12500,Merchant,Onissan,1654670548,Vendor
i:32307,?,1,1,15000,Merchant,Onissan,1654670552,Vendor
i:23077,Blood Garnet,1,1,4275,Omhz,Jarlbalgruf,1654727757,Auction
i:23112,Golden Draenite,1,1,23467,Omhz,Jarlbalgruf,1654727801,Auction
i:30034,Belt of the Guardian,1,1,4180000,Shroomzz,Jarlbalgruf,1654761912,Auction
i:25373,?,1,1,12108,Merchant,Onissan,1654830091,Vendor
i:25390,?,1,1,10460,Merchant,Onissan,1654830095,Vendor
i:24508,Elemental Fragment,10,10,1185,Merchant,Onissan,1654830095,Vendor
i:25405,?,1,1,14176,Merchant,Onissan,1654830096,Vendor
i:25357,?,1,1,9264,Merchant,Onissan,1654830097,Vendor
i:24511,Primordial Essence,14,14,1325,Merchant,Onissan,1654830100,Vendor
i:24508,Elemental Fragment,20,20,1185,Merchant,Onissan,1654830101,Vendor
i:24508,Elemental Fragment,1,1,1185,Merchant,Onissan,1654832103,Vendor
i:21881,Netherweb Spider Silk,1,7,49875,Keegañ,Jarlbalgruf,1654828979,Auction
i:21881,Netherweb Spider Silk,1,13,49875,Nftseller,Jarlbalgruf,1654831697,Auction
i:24508,Elemental Fragment,1,1,1185,Merchant,Onissan,1654908231,Vendor
i:25430,?,1,1,1185,Merchant,Onissan,1654908231,Vendor
i:25373,?,1,1,12108,Merchant,Onissan,1654908231,Vendor
i:25405,?,1,1,14176,Merchant,Onissan,1654910778,Vendor
i:25420,?,3,3,990,Merchant,Onissan,1654910964,Vendor
i:31323,Don Santos' Famous Hunting Rifle,1,1,3000000,Marsonia,Onissan,1654917682,Trade
i:21881,Netherweb Spider Silk,2,4,42750,Menthol,Jarlbalgruf,1654924913,Auction
i:21881,Netherweb Spider Silk,2,4,42750,Roadaire,Jarlbalgruf,1654932208,Auction
i:4585,Dripping Spider Mandible,5,30,583,Merchant,Fantassthicc,1654958743,Vendor
i:1074,?,5,10,491,Merchant,Fantassthicc,1654958743,Vendor
i:25340,?,1,1,6959,Merchant,Fantassthicc,1654958745,Vendor
i:29553,?,2,2,870,Merchant,Fantassthicc,1654958745,Vendor
i:25417,?,8,8,870,Merchant,Fantassthicc,1654958746,Vendor
i:25339,?,1,1,5199,Merchant,Fantassthicc,1654958747,Vendor
i:25436,Twitching Leg,1,1,990,Merchant,Fantassthicc,1654958748,Vendor
i:25434,Fractured Carapace,2,2,870,Merchant,Fantassthicc,1654958749,Vendor
i:1074,?,4,4,491,Merchant,Fantassthicc,1654958751,Vendor
i:4585,Dripping Spider Mandible,2,2,583,Merchant,Fantassthicc,1654958751,Vendor
i:25356,?,1,1,6424,Merchant,Fantassthicc,1654958752,Vendor
i:27859,Zangar Caps,2,2,280,Merchant,Fantassthicc,1654958753,Vendor
i:24578,?,1,1,3693,Merchant,Fantassthicc,1654958754,Vendor
i:25368,?,1,1,5520,Merchant,Fantassthicc,1654958754,Vendor
i:25369,?,1,1,8310,Merchant,Fantassthicc,1654958755,Vendor
i:25370,?,1,1,5559,Merchant,Fantassthicc,1654958756,Vendor
i:27671,Buzzard Meat,1,1,200,Merchant,Fantassthicc,1654958758,Vendor
i:25425,?,4,4,870,Merchant,Fantassthicc,1654958758,Vendor
i:25440,?,1,1,870,Merchant,Fantassthicc,1654958760,Vendor
i:25367,?,1,1,8286,Merchant,Fantassthicc,1654958761,Vendor
i:13444,Major Mana Potion,1,1,1500,Merchant,Fantassthicc,1654958763,Vendor
i:25442,?,2,2,990,Merchant,Fantassthicc,1654958764,Vendor
i:25744,Dampscale Basilisk Eye,1,1,676,Merchant,Fantassthicc,1654958772,Vendor
i:23965,?,3,3,870,Merchant,Fantassthicc,1654958872,Vendor
i:24508,Elemental Fragment,3,3,1185,Merchant,Fantassthicc,1654965358,Vendor
i:24189,Crystalline Fragments,2,2,1500,Merchant,Fantassthicc,1654965358,Vendor
i:25405,?,1,1,14176,Merchant,Fantassthicc,1654965360,Vendor
i:25399,?,1,1,18490,Merchant,Fantassthicc,1654965364,Vendor
i:27860,Purified Draenic Water,1,1,320,Merchant,Fantassthicc,1654965366,Vendor
i:25434,Fractured Carapace,1,1,870,Merchant,Fantassthicc,1654966309,Vendor
i:25420,?,1,1,990,Merchant,Fantassthicc,1654966310,Vendor
i:29554,Encrusted Basilisk Skin,1,1,990,Merchant,Fantassthicc,1654966310,Vendor
i:27677,Chunk o' Basilisk,1,1,200,Merchant,Fantassthicc,1654966311,Vendor
i:25417,?,2,2,870,Merchant,Fantassthicc,1654966317,Vendor
i:25802,Dreadfang Venom Sac,1,1,1500,Merchant,Fantassthicc,1654966317,Vendor
i:21990,Netherweave Bandage,4,4,1275,Merchant,Fantassthicc,1654966320,Vendor
i:28399,Filtered Draenic Water,1,1,280,Merchant,Fantassthicc,1654966320,Vendor
i:4585,Dripping Spider Mandible,5,15,583,Merchant,Fantassthicc,1654971051,Vendor
i:25420,?,4,4,990,Merchant,Fantassthicc,1654971053,Vendor
i:25436,Twitching Leg,1,1,990,Merchant,Fantassthicc,1654971054,Vendor
i:1074,?,2,2,491,Merchant,Fantassthicc,1654971054,Vendor
i:25434,Fractured Carapace,2,2,870,Merchant,Fantassthicc,1654971056,Vendor
i:25417,?,7,7,870,Merchant,Fantassthicc,1654971063,Vendor
i:25354,?,1,1,7049,Merchant,Fantassthicc,1654971063,Vendor
i:29554,Encrusted Basilisk Skin,1,1,990,Merchant,Fantassthicc,1654971063,Vendor
i:25404,?,1,1,23540,Merchant,Fantassthicc,1654971066,Vendor
i:25744,Dampscale Basilisk Eye,2,2,676,Merchant,Fantassthicc,1654971075,Vendor
i:24624:-9,?,1,1,12158,Merchant,Fantassthicc,1654971129,Vendor
i:32571,Dawnsteel Bracers,1,1,3996555,Gulbrande,Jarlbalgruf,1654957548,Auction
i:22446,Greater Planar Essence,1,4,83125,Yunarukami,Jarlbalgruf,1654959304,Auction
i:22446,Greater Planar Essence,1,8,83125,Balld,Jarlbalgruf,1654960128,Auction
i:22446,Greater Planar Essence,1,2,83125,Klausmann,Jarlbalgruf,1654960824,Auction
i:22446,Greater Planar Essence,1,1,83125,Malkur,Jarlbalgruf,1654961864,Auction
i:32580,?,1,1,500000,Daddygodsu,Onissan,1654973236,Trade
i:27543,?,1,1,86172,Merchant,Onissan,1654978910,Vendor
i:25358,?,1,1,4650,Merchant,Onissan,1654978912,Vendor
i:24508,Elemental Fragment,20,40,1185,Merchant,Onissan,1654978912,Vendor
i:24508,Elemental Fragment,13,13,1185,Merchant,Onissan,1654978913,Vendor
i:14047,Runecloth,3,3,400,Merchant,Onissan,1654978915,Vendor
i:25342,?,1,1,5666,Merchant,Onissan,1654978915,Vendor
i:24511,Primordial Essence,6,6,1325,Merchant,Onissan,1654978916,Vendor
i:7078,Essence of Fire,1,1,400,Merchant,Onissan,1654978917,Vendor
i:24477,Jaggal Clam Meat,1,1,100,Merchant,Onissan,1654978920,Vendor
i:25401,?,1,1,18626,Merchant,Onissan,1654978921,Vendor
i:27854,Smoked Talbuk Venison,3,3,280,Merchant,Onissan,1654978937,Vendor
i:30538,?,1,1,56029,Merchant,Onissan,1654979017,Vendor
i:27742,?,1,1,16784,Merchant,Onissan,1654979019,Vendor
i:28750,?,1,1,29164,Merchant,Fantassthicc,1654979337,Vendor
i:9206,Elixir of Giants,1,1,700,Merchant,Fantassthicc,1654979510,Vendor
i:29553,?,7,7,870,Merchant,Fantassthicc,1654979512,Vendor
i:27854,Smoked Talbuk Venison,2,2,280,Merchant,Fantassthicc,1654979780,Vendor
i:25381,?,1,1,6313,Merchant,Fantassthicc,1654986579,Vendor
i:1074,?,5,10,491,Merchant,Fantassthicc,1654986579,Vendor
i:25365,?,1,1,10921,Merchant,Fantassthicc,1654986579,Vendor
i:25427,?,1,1,990,Merchant,Fantassthicc,1654986581,Vendor
i:30511,?,1,1,1325,Merchant,Fantassthicc,1654986581,Vendor
i:25425,?,4,4,870,Merchant,Fantassthicc,1654986582,Vendor
i:25401,?,1,1,18626,Merchant,Fantassthicc,1654986583,Vendor
i:27932,?,20,20,870,Merchant,Fantassthicc,1654986583,Vendor
i:30510,?,10,20,1185,Merchant,Fantassthicc,1654986585,Vendor
i:25347,?,1,1,5926,Merchant,Fantassthicc,1654986586,Vendor
i:25396,?,1,1,9937,Merchant,Fantassthicc,1654986586,Vendor
i:25428,?,2,2,1325,Merchant,Fantassthicc,1654986586,Vendor
i:25387,?,1,1,12832,Merchant,Fantassthicc,1654986587,Vendor
i:25744,Dampscale Basilisk Eye,1,1,676,Merchant,Fantassthicc,1654986589,Vendor
i:4585,Dripping Spider Mandible,5,35,583,Merchant,Fantassthicc,1654986591,Vendor
i:25434,Fractured Carapace,3,3,870,Merchant,Fantassthicc,1654986591,Vendor
i:4585,Dripping Spider Mandible,4,4,583,Merchant,Fantassthicc,1654986592,Vendor
i:25349,?,1,1,9234,Merchant,Fantassthicc,1654986593,Vendor
i:25420,?,5,5,990,Merchant,Fantassthicc,1654986593,Vendor
i:27933,?,2,2,990,Merchant,Fantassthicc,1654986593,Vendor
i:25355,?,1,1,9432,Merchant,Fantassthicc,1654986594,Vendor
i:24577,?,1,1,5520,Merchant,Fantassthicc,1654986594,Vendor
i:25426,Brilliant Feather,3,3,1185,Merchant,Fantassthicc,1654986596,Vendor
i:29553,?,2,2,870,Merchant,Fantassthicc,1654986596,Vendor
i:25436,Twitching Leg,5,5,990,Merchant,Fantassthicc,1654986597,Vendor
i:25417,?,13,13,870,Merchant,Fantassthicc,1654986598,Vendor
i:27933,?,5,5,990,Merchant,Fantassthicc,1654986601,Vendor
i:25340,?,1,1,6959,Merchant,Fantassthicc,1654986602,Vendor
i:19441,Huge Venom Sac,2,2,1500,Merchant,Fantassthicc,1654986602,Vendor
i:27932,?,8,8,870,Merchant,Fantassthicc,1654986606,Vendor
i:1074,?,1,1,491,Merchant,Fantassthicc,1654986611,Vendor
i:25356,?,1,1,6424,Merchant,Fantassthicc,1654986611,Vendor
i:27854,Smoked Talbuk Venison,1,1,280,Merchant,Fantassthicc,1654986613,Vendor
i:13446,Major Healing Potion,1,1,1000,Merchant,Fantassthicc,1654986614,Vendor
i:13444,Major Mana Potion,1,1,1500,Merchant,Fantassthicc,1654986625,Vendor
i:14047,Runecloth,6,6,400,Merchant,Fantassthicc,1654986627,Vendor
i:25335:-41,?,1,1,95454,Merchant,Fantassthicc,1654986636,Vendor
i:25317:-44,?,1,1,62967,Merchant,Fantassthicc,1654986677,Vendor
i:21877,Netherweave Cloth,1,1,800,Merchant,Fantassthicc,1654986693,Vendor
i:25719,Arakkoa Feather,1,1,868,Merchant,Fantassthicc,1654986699,Vendor
i:27651,Buzzard Bites,2,2,150,Merchant,Jarlbalgruf,1654987545,Vendor
i:27806,?,1,1,26252,Merchant,Onissan,1654991702,Vendor
i:25345,?,1,1,5729,Merchant,Onissan,1654991704,Vendor
i:24246,Sanguine Hibiscus,1,1,400,Merchant,Onissan,1654991705,Vendor
i:25451,?,4,4,1185,Merchant,Onissan,1654991706,Vendor
i:24508,Elemental Fragment,2,2,1185,Merchant,Onissan,1654991707,Vendor
